Fonte;OFFCod;OFFEscopo;SomaDeHorasApontadas;Andrea_DEPARTAMENTO.Descricao;QuantidadePedida;TipodeProduto;PRODUTOS.Codigo;Produto.Nome;ITENS.Codigo;ITENS.Descricao;Poder Linear;Poder Z;Capacidade(TSS/D);Cap Normal Linear;Cap Normal Z;Evaporacao(T/H);Evap Normal Linear;Evap Normal Z
OffHistorico;210533;TROCADORES DE CALOR - PROJETO REPLAN/PROPENO;99,09;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2105;T/C;;;;;;;;
OffHistorico;210533;TROCADORES DE CALOR - PROJETO REPLAN/PROPENO;371,7;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2108;T/C;;;;;;;;
OffHistorico;210533;TROCADORES DE CALOR - PROJETO REPLAN/PROPENO;715,93;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2103;T/C;;;;;;;;
OffHistorico;210533;TROCADORES DE CALOR - PROJETO REPLAN/PROPENO;721,5;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2104;T/C;;;;;;;;
OffHistorico;210533;TROCADORES DE CALOR - PROJETO REPLAN/PROPENO;777,06;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2107;T/C;;;;;;;;
OffHistorico;210533;TROCADORES DE CALOR - PROJETO REPLAN/PROPENO;1214,07;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2102;T/C;;;;;;;;
OffHistorico;210533;TROCADORES DE CALOR - PROJETO REPLAN/PROPENO;4016,88;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2106;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);4,5;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2125;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);8,13;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2145;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);11;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2115;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);13,13;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2149;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);14;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2100;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);18,26;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2132;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);25,39;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2126;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);28,33;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2118;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);29,3;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2133;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);29,33;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2116;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);30,33;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2114;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);31,39;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2147;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);34,43;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2119;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);34,83;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2144;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);36,3;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2134;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);38,52;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2146;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);38,65;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2127;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);41,96;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2124;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);42,02;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2121;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);42,52;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2148;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);43,3;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2102;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);45,26;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2106;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);45,62;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2141;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);47,31;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2103;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);53,22;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2112;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);60,49;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2136;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);61,5;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2142;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);61,63;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2143;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);74,32;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2110;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);81,52;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2108;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);86,65;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2111;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);92,9;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2135;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);116,11;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2107;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);132,53;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2150;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);142,09;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2138;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);183;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;1921;FERRAMENTAS;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);197,05;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2123;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);223,3;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2117;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);231,7;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2140;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);256,42;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2104;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);406,95;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2131;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);632,4;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2130;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);655,12;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2113;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);670,53;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2122;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);827,82;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2120;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);935,81;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2137;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);1099,09;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2109;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);1930,36;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2101;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);2432,16;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2105;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);2717,51;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2129;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);3273,42;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2139;T/C;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;8,12;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2207;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;8,12;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2202;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;17,15;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2209;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;18,24;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;1921;FERRAMENTAS;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;23,15;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2211;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;34,48;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;1977;QUALIFICACAO DE PROCEDIMENTOS E SOLDADORES;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;290,34;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2201;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;361,88;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2226;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;406,48;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2204;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;441,63;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2203;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;1141,8;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2208;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;1897,11;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2214;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;11,13;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;1921;FERRAMENTAS;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;15,6;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2202;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;138,4;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2201;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;228,53;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2207;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;245,7;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2210;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;284,53;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2206;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;285,21;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2214;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;321,14;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2213;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;394,7;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2204;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;433,8;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2205;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;445,4;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2211;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;486,63;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2203;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;682,55;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2212;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;746,09;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2209;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;809,06;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2208;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;6;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2228;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;36,43;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;1977;QUALIFICACAO DE PROCEDIMENTOS E SOLDADORES;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;137,3;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;1921;FERRAMENTAS;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;370,73;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2201;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;1023,05;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2204;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;1485,19;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2207;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;1567,69;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2206;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;2893,18;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2202;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;4284,91;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2205;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;5540,12;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2203;EQP;;;;;;;;
OffHistorico;240530;CILINDRO DE CLORO;338,45;MONTAGEM;1;Cilindro de Cloro;24;CILINDRO DE CLORO;2401;CILINDRO DE CLORO;;;;;;;;
OffHistorico;721159;TAMPOS;7;MONTAGEM;1;Outros;72;PRESTACAO DE SERVICOS EM GERAL;1921;FERRAMENTAS;;;;;;;;
OffHistorico;810390;PRECIPITADORES ELETROST-TICOS PARA CALDEIRA DE RECUPERAÌÄ+O QU-MICA 3.500 TSS/D;23,42;MONTAGEM;1;Precipitador;81;PRECIPITADOR ELETROSTATICO;8136;OUTROS;41,07142857;53,37942088;3500;0,410714286;0,533794209;;;
OffAnalise;100643;TUBULÌÄO/SUPERAQUECEDOR/FORNALHA;8040;MONTAGEM;1;Caldeira;10;CALDEIRAS NAO DEFINIDAS;1111;TUBULAO DE VAPOR;;;;;;;;
OffAnalise;100645;PARTE DE PERESSÌÄO DE CALDEIRA DE BIOMASSA;3296;MONTAGEM;1;Caldeira;10;CALDEIRAS NAO DEFINIDAS;1111;TUBULAO DE VAPOR;;;;;;;;
OffAnalise;100649;TUBOS DE ALIMENTAÌàÌÄO / ALÌàA TUBULÌÄO;254;MONTAGEM;1;Caldeira;10;CALDEIRAS NAO DEFINIDAS;1111;TUBULAO DE VAPOR;;;;;;;;
OffAnalise;100651;SUPERAQUECEDOR E COLETORES;1344;MONTAGEM;1;Caldeira;10;CALDEIRAS NAO DEFINIDAS;1161;SUPORTES DO TUB.;;;;;;;;
OffAnalise;121278;CALDEIRA COMPACTA 50 T/H;1602;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1111;TUBULAO DE VAPOR;7,352941176;-130,1888354;;;;50;0,073529412;-1,301888354
OffAnalise;121278;CALDEIRA COMPACTA 50 T/H;1009;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1113;TUBULAO DE AGUA;7,352941176;-130,1888354;;;;50;0,073529412;-1,301888354
OffAnalise;121278;CALDEIRA COMPACTA 50 T/H;2999;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1100;MONTAGEM DO BLOCO DA CALDEIRA;7,352941176;-130,1888354;;;;50;0,073529412;-1,301888354
OffAnalise;121317;TUBOS DO PRÌä-AQ./SERPENTINA DO SUPERAQ.;18;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1181;PRE-AQ. DE AR . TIPO TUB.;;;;;;;;
OffAnalise;121336;PACKAGE 45 t/h;244;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1133;DESSUPERAQUECEDOR;5,882352941;-136,3579803;;;;45;0,058823529;-1,363579803
OffAnalise;121336;PACKAGE 45 t/h;3436;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1100;MONTAGEM DO BLOCO DA CALDEIRA;5,882352941;-136,3579803;;;;45;0,058823529;-1,363579803
OffAnalise;121336;PACKAGE 45 t/h;190;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1114;INTERNOS DO TUBULAO DE AGUA;5,882352941;-136,3579803;;;;45;0,058823529;-1,363579803
OffAnalise;121336;PACKAGE 45 t/h;1030;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1181;PRE-AQ. DE AR . TIPO TUB.;5,882352941;-136,3579803;;;;45;0,058823529;-1,363579803
OffAnalise;121336;PACKAGE 45 t/h;1165;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1111;TUBULAO DE VAPOR;5,882352941;-136,3579803;;;;45;0,058823529;-1,363579803
OffAnalise;121336;PACKAGE 45 t/h;940;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1113;TUBULAO DE AGUA;5,882352941;-136,3579803;;;;45;0,058823529;-1,363579803
OffAnalise;131251;1 X CALDEIRA BFB 75 T/H;223;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1441;TORRE DE DESAERACAO;14,70588235;-99,34311098;;;;75;0,147058824;-0,99343111
OffAnalise;131251;1 X CALDEIRA BFB 75 T/H;1061;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1417;DSH CONDENSER;14,70588235;-99,34311098;;;;75;0,147058824;-0,99343111
OffAnalise;131251;1 X CALDEIRA BFB 75 T/H;3915;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1111;TUBULAO DE VAPOR;14,70588235;-99,34311098;;;;75;0,147058824;-0,99343111
OffAnalise;131251;1 X CALDEIRA BFB 75 T/H;235;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1133;DESSUPERAQUECEDOR;14,70588235;-99,34311098;;;;75;0,147058824;-0,99343111
OffAnalise;131257;02 X CALDEIRA 200 T/H;1775;MONTAGEM;2;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1133;DESSUPERAQUECEDOR;51,47058824;54,88551111;;;;200;0,514705882;0,548855111
OffAnalise;131257;02 X CALDEIRA 200 T/H;5990;MONTAGEM;2;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1111;TUBULAO DE VAPOR;51,47058824;54,88551111;;;;200;0,514705882;0,548855111
OffAnalise;131257;02 X CALDEIRA 200 T/H;7266;MONTAGEM;2;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1441;TORRE DE DESAERACAO;51,47058824;54,88551111;;;;200;0,514705882;0,548855111
OffAnalise;131257;02 X CALDEIRA 200 T/H;496;MONTAGEM;2;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1161;SUPORTES DO TUB.;51,47058824;54,88551111;;;;200;0,514705882;0,548855111
OffAnalise;131257;02 X CALDEIRA 200 T/H;2919;MONTAGEM;2;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1417;DSH CONDENSER;51,47058824;54,88551111;;;;200;0,514705882;0,548855111
OffAnalise;150045;2 CALD. MB-EB;2058;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1417;DSH CONDENSER;;;;;;;;
OffAnalise;150045;2 CALD. MB-EB;1866;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1221;AQUECEDOR DE OLEO;;;;;;;;
OffAnalise;150045;2 CALD. MB-EB;1247;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1235;VASO SEPARADOR DE GAS;;;;;;;;
OffAnalise;150045;2 CALD. MB-EB;7507;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1111;TUBULAO DE VAPOR;;;;;;;;
OffAnalise;150045;2 CALD. MB-EB;281;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1362;TANQUE PARA PRODUTOS QUOMICOS;;;;;;;;
OffAnalise;150045;2 CALD. MB-EB;1164;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1474;TQ. DE DESC. DE FUNDO;;;;;;;;
OffAnalise;150045;2 CALD. MB-EB;748;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1475;TQ. DE DESC. CONTÌNUA;;;;;;;;
OffAnalise;150045;2 CALD. MB-EB;359;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1477;TQ. AMOSTRA;;;;;;;;
OffAnalise;150045;2 CALD. MB-EB;2742;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1113;TUBULAO DE AGUA;;;;;;;;
OffAnalise;150045;2 CALD. MB-EB;931;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1133;DESSUPERAQUECEDOR;;;;;;;;
OffAnalise;150079;REFORMA DE CALDEIRA;512;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1133;DESSUPERAQUECEDOR;;;;;;;;
OffAnalise;150084;01 X CALD. AQUATUBULAR CONVENCIONAL;1881;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1113;TUBULAO DE AGUA;;;;;;;;
OffAnalise;150084;01 X CALD. AQUATUBULAR CONVENCIONAL;3591;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1111;TUBULAO DE VAPOR;;;;;;;;
OffAnalise;150084;01 X CALD. AQUATUBULAR CONVENCIONAL;559;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1235;VASO SEPARADOR DE GAS;;;;;;;;
OffAnalise;150084;01 X CALD. AQUATUBULAR CONVENCIONAL;186;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1214;IGNITOR;;;;;;;;
OffAnalise;150084;01 X CALD. AQUATUBULAR CONVENCIONAL;3409;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1212;QUEIMADOR;;;;;;;;
OffAnalise;150084;01 X CALD. AQUATUBULAR CONVENCIONAL;1012;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1211;LANCA DE GAS;;;;;;;;
OffAnalise;150084;01 X CALD. AQUATUBULAR CONVENCIONAL;285;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1133;DESSUPERAQUECEDOR;;;;;;;;
OffAnalise;150097;02 X CALD. MB-EB 300T T/H;11873;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1111;TUBULAO DE VAPOR;80,88235294;178,2684088;;;;300;0,808823529;1,782684088
OffAnalise;150097;02 X CALD. MB-EB 300T T/H;1;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1100;MONTAGEM DO BLOCO DA CALDEIRA;80,88235294;178,2684088;;;;300;0,808823529;1,782684088
OffAnalise;150097;02 X CALD. MB-EB 300T T/H;5270;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1113;TUBULAO DE AGUA;80,88235294;178,2684088;;;;300;0,808823529;1,782684088
